,bug,Código.do.Município,GEOCODIGO,Município,Estado,ano,Prestadores,Serviços,"popTotalAtendida",AG002...Quantidade.de.ligações.ativas.de.água..Ligações.,AG003...Quantidade.de.economias.ativas.de.água..Economias.,AG004...Quantidade.de.ligações.ativas.de.água.micromedidas..Ligações.,AG005...Extensão.da.rede.de.água..km.,AG006...Volume.de.água.produzido..1000.m..ano.,AG007...Volume.de.água.tratada.em.ETAs..1000.m..ano.,AG008...Volume.de.água.micromedido..1000.m..ano.,AG010...Volume.de.água.consumido..1000.m..ano.,AG011...Volume.de.água.faturado..1000.m..ano.,AG012...Volume.de.água.macromedido..1000.m..ano.,AG013...Quantidade.de.economias.residenciais.ativas.de.água..Economias.,AG014...Quantidade.de.economias.ativas.de.água.micromedidas..Economias.,AG015...Volume.de.água.tratada.por.simples.desinfecção..1000.m..ano.,AG017...Volume.de.água.bruta.exportado..1000.m..ano.,AG018...Volume.de.água.tratada.importado..1000.m..ano.,AG019...Volume.de.água.tratada.exportado..1000.m..ano.,AG020...Volume.micromedido.nas.economias.residenciais.ativas.de.água..1000.m..ano.,AG021...Quantidade.de.ligações.totais.de.água..Ligações.,AG022...Quantidade.de.economias.residenciais.ativas.de.água.micromedidas..Economias.,AG024...Volume.de.serviço..1000.m..ano.,popUrbanaAtendida,AG027...Volume.de.água.fluoretada..1000.m..ano.,AG028...Consumo.total.de.energia.elétrica.nos.sistemas.de.água..1000.kWh.ano.
1043,1043,293300,2933000,Valente,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29330040] Prefeitura Municipal de Valente - pmv,Água; Res Sólidos,23287.0,7875.0,8157.0,7875.0,94.78,794.44,794.44,628.45,652.93,1041.6,794.44,7680.0,8157.0,0.0,0.0,0.0,0.0,580.8,9004.0,7680.0,40.92,15324.0,615.2,796.43
1044,1044,293305,2933059,Várzea da Roça,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,12471.0,4337.0,4372.0,4308.0,82.74,471.81,471.81,353.4,403.53,580.68,471.81,4191.0,4343.0,0.0,0.0,0.0,13.59,316.75,4792.0,4166.0,0.04,6924.0,0.0,354.2
1045,1045,293310,2933109,Várzea do Poço,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29331040] PREFEITURA MUNICIPAL DE VÁRZEA DO POÇO - PMVP,Água; Res Sólidos,7435.0,2685.0,2706.0,2636.0,63.44,295.38,295.38,162.07,310.1,332.69,597.31,2594.0,2655.0,0.0,0.0,301.93,130.13,153.8,3053.0,2547.0,1.4,6167.0,0.0,407.02
1046,1046,293315,2933158,Várzea Nova,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29331540] Prefeitura Municipal de Várzea Nova - PMVN,Água e Esgoto; Res Sólidos,11878.0,4098.0,4118.0,3990.0,47.54,412.0,0.0,300.16,324.8,508.45,412.0,3961.0,4010.0,0.0,0.0,0.0,0.0,284.04,4606.0,3859.0,0.16,8813.0,0.0,575.66
1047,1047,293330,2933307,Vitória da Conquista,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29333040] SECRETARIA DE SERVIÇOS PÚBLICOS - SESEP,Água e Esgoto; Res Sólidos,343230.0,93189.0,114078.0,92170.0,1176.48,16241.13,16241.13,11037.48,11600.41,15460.42,16443.2,105459.0,113048.0,0.0,0.0,202.07,268.93,10021.55,102327.0,104487.0,415.85,307296.0,16015.34,26365.99
1048,1048,293340,2933406,Wagner,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,7266.0,2314.0,2336.0,2313.0,18.82,253.07,253.07,208.46,213.35,312.65,253.07,2217.0,2335.0,0.0,0.0,0.0,0.0,197.13,2596.0,2216.0,0.72,7022.0,253.07,214.61
1049,1049,293360,2933604,Xique-Xique,BA,2015,[29336011] Serviço Autônomo de Água e Esgoto - SAAE; [29336040] PREFEITURA DE XIQUE-XIQUE - PMXX,Água e Esgoto; Res Sólidos,45562.0,11236.0,11236.0,8919.0,262.3,5434.44,5434.44,921.78,5434.44,5434.44,0.0,10962.0,8919.0,0.0,0.0,0.0,0.0,921.78,13115.0,8919.0,0.0,32016.0,5434.44,874.22
1050,1050,310100,3108255,Águas Vermelhas,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31010040] Prefeitura Municipal de Águas Vermelhas - PMAV,Água e Esgoto; Res Sólidos,9451.0,4017.0,4080.0,4017.0,59.4,474.4,474.4,370.7,370.7,429.23,474.4,3807.0,4080.0,0.0,0.0,0.0,0.0,332.84,4017.0,3807.0,2.37,9451.0,474.4,461.66
1051,1051,310170,3101003,Almenara,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR,Água e Esgoto; Água,33099.0,13391.0,13812.0,13390.0,136.17,2023.49,2011.47,1557.57,1557.75,1734.0,1779.6,,13811.0,0.0,0.0,1.48,0.0,,13459.0,,9.82,30852.0,1964.1,
1052,1052,310270,3101706,Cachoeira de Pajeú,MG,2015,[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31027040] Prefeitura Municipal de Cachoeira de Pajeú - PMCP,Água; Res Sólidos,4235.0,1305.0,1324.0,1293.0,9.87,151.97,142.79,112.9,112.9,120.27,142.79,,1322.0,0.0,0.0,0.0,0.0,,1408.0,,,4235.0,142.79,
1053,1053,310340,3102704,Araçuaí,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31034040] Secretária Municipal de Desenvolvimento Urbano - SMDU,Água e Esgoto; Água e Esgoto; Res Sólidos,25662.0,10178.0,10479.0,10172.0,115.41,1529.03,1506.79,1229.56,1234.13,1355.95,1420.0,,10473.0,22.24,0.0,0.0,0.0,,10287.0,,7.1,22651.0,1430.07,
1054,1054,310520,3103405,Bandeira,MG,2015,[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31052040] SECRETARIA MUNICIPAL DE OBRAS. SERVIÇOS E TRANSPORTES - SMOST,Água e Esgoto; Res Sólidos,3081.0,1284.0,1328.0,1011.0,14.0,198.57,197.42,109.39,109.39,114.48,198.57,,1096.0,0.0,0.0,0.0,0.0,,1364.0,,,2382.0,180.21,
1055,1055,310650,3105202,Berilo,MG,2015,[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31065040] PREFEITURA MUNICIPAL DE B ERILO - PM,Água e Esgoto; Res Sólidos,12143.0,2065.0,2190.0,2057.0,29.28,290.03,247.68,157.91,183.86,200.85,0.0,,2183.0,2.17,0.0,0.0,0.0,,2248.0,,,2628.0,0.0,
1056,1056,310665,3106507,Berizal,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31066540] Prefeitura Municipal de Berizal - PMB,Água; Res Sólidos,2650.0,1409.0,1448.0,1409.0,18.03,179.22,145.18,134.78,134.84,154.33,179.22,1346.0,1448.0,34.04,0.0,0.0,0.0,120.52,1409.0,1346.0,0.9,2650.0,179.22,189.03
1057,1057,310825,3106655,Bonito de Minas,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA,Água,2436.0,1213.0,1221.0,1212.0,14.51,141.38,0.0,116.9,116.92,134.05,141.38,1143.0,1220.0,141.38,0.0,0.0,0.0,104.3,1213.0,1142.0,0.71,2436.0,141.38,60.21
1058,1058,311270,3112703,Capitão Enéas,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31127040] PREFEITURA MUNICIPAL - PMCE,Água e Esgoto; Res Sólidos,9104.0,3427.0,3549.0,3427.0,37.23,474.04,0.0,346.5,346.5,390.26,474.04,3263.0,3549.0,474.04,0.0,0.0,0.0,315.23,3427.0,3263.0,2.37,9104.0,474.04,429.42
1059,1059,311300,3113008,Caraí,MG,2015,[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31130040] Prefeitura Municipal Caraí - PMC,Água e Esgoto; Res Sólidos,11322.0,3200.0,3200.0,3200.0,32.82,373.56,363.11,287.39,287.39,306.45,336.57,,3200.0,10.45,0.0,0.0,0.0,,3264.0,,,6525.0,336.57,
1060,1060,311547,3115474,Catuti,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31154740] Prefeitura Municipal de Catuti - PMC,Água e Esgoto; Res Sólidos,2120.0,980.0,1003.0,980.0,13.46,120.12,120.12,86.6,86.61,101.91,120.12,934.0,1003.0,0.0,0.0,0.0,0.0,80.74,980.0,934.0,0.6,2120.0,120.12,280.02
1061,1061,311610,3116100,Chapada do Norte,MG,2015,[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR,Água,8094.0,2386.0,2429.0,2383.0,45.28,271.13,263.25,39.42,90.32,43.53,263.25,,2426.0,7.88,0.0,0.0,0.0,,2517.0,,,4111.0,0.0,
1062,1062,311700,3117009,Comercinho,MG,2015,[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31170040] Prefeitura Municipal - PM,Água e Esgoto; Res Sólidos,5705.0,1668.0,1668.0,1630.0,20.45,186.54,177.91,137.95,137.95,149.02,182.86,,1630.0,8.63,0.0,0.0,0.0,,1779.0,,,3340.0,174.23,
1063,1063,311783,3117836,Cônego Marinho,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31178340] Prefeitura Municipal de Cônego Marinho - PMCM,Água; Res Sólidos,2040.0,596.0,610.0,596.0,13.08,69.25,0.0,59.11,59.11,68.7,69.25,553.0,610.0,69.25,0.0,0.0,0.0,53.35,596.0,553.0,0.35,2040.0,69.25,53.83
1064,1064,311950,3119500,Coronel Murta,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31195040] Prefeitura Municipal de Coronel Murta - PMCM,Água e Esgoto; Água; Res Sólidos,6324.0,2664.0,2706.0,2664.0,26.64,360.07,327.84,289.1,292.1,320.35,311.18,,2706.0,29.22,0.0,0.0,0.0,,2664.0,,1.56,5260.0,311.18,
1065,1065,312030,3120300,Cristália,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31203040] Secretária de Meio Ambiente - PMC,Água e Esgoto; Res Sólidos,2670.0,1368.0,1437.0,1367.0,21.01,159.74,159.74,118.35,118.36,144.18,151.87,1309.0,1436.0,0.0,0.0,0.0,0.0,105.23,1368.0,1308.0,0.8,2670.0,159.74,120.08
1066,1066,312087,3120870,Curral de Dentro,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA,Água,5297.0,2118.0,2148.0,2118.0,34.87,212.29,212.29,177.51,177.54,212.24,212.29,2033.0,2148.0,0.0,0.0,0.0,0.0,164.89,2118.0,2033.0,1.06,5297.0,212.29,180.21
1067,1067,312235,3122355,Divisa Alegre,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA,Água,5575.0,2223.0,2274.0,2223.0,25.67,276.16,276.16,240.59,240.59,282.77,276.16,2128.0,2274.0,0.0,0.0,0.0,0.0,188.38,2223.0,2128.0,1.38,5575.0,276.16,1030.0
1068,1068,312245,3122454,Divisópolis,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31224540] SECRETARIA MUNICIPAL DE LIMPEZA URBANA - MG,Água e Esgoto; Res Sólidos,7284.0,2765.0,2886.0,2764.0,18.63,259.0,259.0,231.51,231.52,280.31,259.0,2605.0,2885.0,0.0,0.0,0.0,0.0,210.19,2765.0,2604.0,1.3,7284.0,259.0,416.24
1069,1069,312430,3124302,Espinosa,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31243040] Prefeitura Municipal - PM,Água; Res Sólidos,18624.0,8690.0,9095.0,8690.0,99.52,1408.06,1408.06,1030.95,1030.98,1135.97,1408.06,8237.0,9095.0,0.0,0.0,0.0,0.0,912.31,8690.0,8237.0,7.04,18624.0,1408.06,1112.56
1070,1070,312560,3125606,Felisburgo,MG,2015,[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31256040] PREFEITURA MUNICIPAL DE FELISBURGO - PMF,Água e Esgoto; Res Sólidos,5420.0,2175.0,2271.0,2170.0,29.2,276.52,273.06,197.51,197.51,209.58,273.06,,2170.0,0.0,0.0,0.0,0.0,,2374.0,,,5420.0,0.0,
1071,1071,312650,3126505,Francisco Badaró,MG,2015,[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31265040] Prefeitura Municipal de Francisco Badaró - PMFB,Água; Res Sólidos,6901.0,1804.0,1871.0,1804.0,34.24,410.28,202.84,145.24,158.79,186.51,214.28,,1871.0,11.44,0.0,0.0,0.0,,1882.0,,0.0,3201.0,0.0,
1072,1072,312670,3126703,Francisco Sá,MG,2015,[31267011] Serviço Autônomo de Água e Esgoto - SAAE; [31267040] Prefeitura Municipal - PMFcSa,Água e Esgoto; Res Sólidos,15820.0,4576.0,4782.0,4566.0,54.0,644.75,320.34,643.47,643.47,776.82,643.47,4575.0,4772.0,322.66,0.0,0.0,0.0,643.47,5217.0,4565.0,0.0,15667.0,0.0,225.78
1073,1073,312707,3127073,Fruta de Leite,MG,2015,[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR,Água,4347.0,1239.0,1241.0,1239.0,20.37,101.23,0.0,92.69,100.77,112.0,0.0,,1241.0,100.77,0.0,0.0,0.0,,1329.0,,,1990.0,0.0,
1074,1074,312733,3127339,Gameleiras,MG,2015,,,,,,,,,,,,,,,,,,,,,,,,NaN,,
1075,1075,312780,3127800,Grão Mogol,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31278040] Prefeitura Municipal de Grão Mogol - PMGM,Água e Esgoto; Água; Res Sólidos,6485.0,2488.0,2553.0,2458.0,25.65,321.65,252.92,236.32,242.53,275.92,316.42,,2548.0,0.0,0.0,0.0,0.0,,2488.0,,1.26,4504.0,252.92,
1076,1076,312965,3129657,Ibiracatu,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA,Água,3149.0,1644.0,1667.0,1644.0,21.87,158.35,0.0,131.58,131.6,163.48,158.35,1560.0,1667.0,158.35,0.0,0.0,0.0,121.47,1644.0,1560.0,0.79,3149.0,158.35,136.34
1077,1077,313065,3130655,Indaiabira,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31306540] secretaria de obras - secretaria de obras,Água e Esgoto; Res Sólidos,2657.0,1140.0,1161.0,1140.0,17.31,120.9,59.52,98.19,98.19,116.77,120.9,1083.0,1161.0,61.38,0.0,0.0,0.0,89.53,1140.0,1083.0,0.6,2657.0,120.9,54.38
1078,1078,313210,3132107,Itacarambi,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31321040] PREFEITURA MUNICIPAL DE ITACARAMBI - PMI,Água e Esgoto; Res Sólidos,12868.0,4638.0,4862.0,4638.0,51.4,681.5,681.5,552.21,552.28,610.05,681.5,4422.0,4862.0,0.0,0.0,0.0,0.0,494.66,4638.0,4422.0,3.41,12868.0,681.5,300.75
1079,1079,313330,3133303,Itaobim,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31333040] PREFITURA MUNICÍPAL DE ITATOBIM - pm,Água e Esgoto; Água; Res Sólidos,17883.0,6877.0,7053.0,6859.0,100.63,948.44,942.74,820.75,820.75,899.62,286.64,,7051.0,0.0,0.0,6.24,0.0,,6930.0,,4.32,15430.0,864.98,
1080,1080,313400,3134004,Itinga,MG,2015,[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31340040] PREFEITURA MUNICIPAL DE ITINGA - PM ITINGA,Água e Esgoto; Res Sólidos,10246.0,3301.0,3450.0,3070.0,45.17,478.98,469.58,329.18,335.42,352.39,469.87,,3256.0,0.0,0.0,0.3,6.24,,3795.0,,,6850.0,0.0,
1081,1081,313470,3134707,Jacinto,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR,Água e Esgoto; Água,8136.0,3119.0,3169.0,3119.0,40.87,419.39,412.3,340.49,340.5,395.29,412.3,,3169.0,7.09,0.0,0.0,0.0,,3119.0,,1.92,6676.0,384.63,
1082,1082,313505,3135050,Jaíba,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31350540] SECRETARIA MUNICIPAL DE OBRAS - PMJ,Água e Esgoto; Res Sólidos,18288.0,7513.0,7775.0,7513.0,84.38,996.41,996.41,874.9,874.92,970.71,950.75,7007.0,7775.0,0.0,0.0,0.0,0.0,772.5,7513.0,7007.0,4.98,18288.0,996.41,473.31
1083,1083,313510,3135100,Janaúba,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31351040] PREFEITURA MUNICIPAL - PMJ,Água e Esgoto; Res Sólidos,61985.0,24292.0,25918.0,24292.0,394.96,3357.57,3357.57,2889.05,2889.14,3175.57,3357.57,23110.0,25918.0,0.0,0.0,0.0,0.0,2479.57,24292.0,23110.0,16.79,61985.0,3357.57,634.79
1084,1084,313520,3135209,Januária,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31352040] Prefeitura Municipal de Januária MG - PMJ,Água e Esgoto; Res Sólidos,33868.0,15242.0,15779.0,15241.0,176.84,2333.95,2333.95,1783.38,1783.43,1988.99,2333.95,14351.0,15778.0,0.0,0.0,0.0,0.0,1594.3,15242.0,14350.0,11.67,33868.0,2333.95,1434.77
1085,1085,313535,3135357,Japonvar,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31353540] Prefeitura Municipal de Japonvar - PMJ,Água; Res Sólidos,2430.0,1368.0,1437.0,1368.0,28.56,152.55,0.0,126.91,126.91,152.59,152.55,1259.0,1437.0,152.55,0.0,0.0,0.0,107.79,1368.0,1259.0,0.76,2430.0,152.55,88.83
1086,1086,313545,3135456,Jenipapo de Minas,MG,2015,[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR,Água e Esgoto,6132.0,1702.0,1702.0,1675.0,48.23,154.28,25.6,13.59,154.28,16.65,0.0,,1701.0,9.83,0.0,0.0,0.0,,1742.0,,,3009.0,0.0,
1087,1087,313580,3135803,Jequitinhonha,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31358040] SECRETARIA MUNICIPAL DE OBRAS.VIAÇÃO E SERVIÇOS URBANOS - SMOVSU,Água e Esgoto; Água; Res Sólidos,18745.0,7171.0,7435.0,7163.0,64.69,1103.12,1085.88,775.0,775.0,865.38,1100.57,,7393.0,17.24,0.0,0.0,0.0,,7250.0,,4.9,15161.0,980.47,
1088,1088,313600,3136009,Joaíma,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR,Água e Esgoto; Água,10646.0,4012.0,4102.0,3994.0,47.25,504.18,500.72,427.17,427.17,478.15,500.75,,4071.0,3.46,0.0,0.0,0.0,,4073.0,,2.26,8924.0,452.31,
1089,1089,313650,3136504,Jordânia,MG,2015,[31365011] Prefeitura Municipal de Jordania - PMJ; [31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31365040] SECRETARIA MUNICIPAL DE OBRA E SERVIÇOS PUBLICOS - SEMOSP,Esgoto; Água; Res Sólidos,6705.0,2691.0,2730.0,2691.0,17.45,391.86,391.86,289.01,289.01,326.75,391.86,2502.0,2730.0,0.0,0.0,0.0,0.0,260.15,2691.0,2502.0,1.96,6705.0,391.86,191.39
1090,1090,313652,3136520,José Gonçalves de Minas,MG,2015,[31365211] Prefeitura Municipal de José Gonçalves de Minas - PMJGM; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31365240] Secretaria Municipal de Transporte. Obras e Serviços Públicos - SMTOS,Esgoto; Água e Esgoto; Res Sólidos,2040.0,562.0,562.0,531.0,10.03,50.44,0.0,40.25,47.6,50.75,47.6,,562.0,47.6,0.0,0.0,0.0,,596.0,,,1150.0,0.0,
1091,1091,313657,3136579,Josenópolis,MG,2015,[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31365740] Prefeitura Municipal de Josenópolis - MG,Água e Esgoto; Res Sólidos,3661.0,1037.0,1040.0,1036.0,18.39,121.42,81.87,76.02,81.87,89.64,0.0,,1039.0,0.0,0.0,0.0,0.0,,1136.0,,0.0,2512.0,0.0,
1092,1092,313695,3136959,Juvenília,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA,Água e Esgoto,3141.0,1416.0,1444.0,1416.0,27.31,180.34,180.34,148.53,148.53,165.2,180.34,1342.0,1444.0,0.0,0.0,0.0,0.0,137.08,1416.0,1342.0,0.9,3141.0,180.34,27.35
1093,1093,313865,3138658,Lontra,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA,Água e Esgoto,4622.0,2107.0,2140.0,2107.0,25.14,242.15,168.16,195.91,195.92,228.86,242.15,2001.0,2140.0,73.99,0.0,0.0,0.0,179.34,2107.0,2001.0,1.21,4622.0,242.15,195.5
1094,1094,313925,3139250,Mamonas,MG,2015,[31392540] Prefeitura Municipal de Mamonas - PMM,Res Sólidos,,,,,,,,,,,,,,,,,,,,,,NaN,,
1095,1095,313930,3139300,Manga,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31393040] Secretaria Municipal de Obras e Serviços Urbanos - SMOS,Água e Esgoto; Res Sólidos,12034.0,4768.0,4896.0,4767.0,65.26,710.54,710.54,610.59,610.6,663.0,710.54,4541.0,4895.0,0.0,0.0,0.0,0.0,536.56,4768.0,4540.0,3.55,12034.0,710.54,273.93
1096,1096,314055,3140555,Mata Verde,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31405540] Prefeitura Municipal de Mata Verde - PMMV,Água e Esgoto; Res Sólidos,6835.0,3176.0,3215.0,3176.0,20.77,331.59,331.59,274.09,274.15,324.05,331.59,3028.0,3215.0,0.0,0.0,0.0,0.0,252.35,3176.0,3028.0,1.66,6835.0,331.59,339.73
1097,1097,314085,3140852,Matias Cardoso,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA,Água,5103.0,2215.0,2283.0,2215.0,33.68,331.31,224.64,257.36,257.38,285.69,325.56,2092.0,2283.0,106.67,0.0,0.0,0.0,228.67,2215.0,2092.0,1.66,5103.0,331.31,214.07
1098,1098,314100,3141009,Mato Verde,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA,Água,9616.0,4051.0,4265.0,4051.0,61.08,568.64,568.64,395.82,395.83,457.12,568.64,3833.0,4265.0,0.0,0.0,0.0,0.0,354.06,4051.0,3833.0,2.84,9616.0,568.64,175.8
1099,1099,314140,3141405,Medina,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR,Água e Esgoto; Água,15065.0,5642.0,5809.0,5624.0,54.13,585.45,584.77,543.28,549.81,290.84,578.18,,5804.0,0.0,0.0,0.0,0.0,,5663.0,,2.75,13847.0,550.26,
1100,1100,314225,3142254,Miravânia,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31422540] Prefeitura Municipal de Miravânia - PMM,Água; Res Sólidos,1146.0,523.0,552.0,523.0,8.68,65.2,0.0,59.79,59.79,66.89,65.2,474.0,552.0,65.2,0.0,0.0,0.0,52.58,523.0,474.0,0.33,1146.0,65.2,43.56
1101,1101,314270,3142700,Montalvânia,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31427040] Prefeitura Municipal - PMM,Água e Esgoto; Res Sólidos,8578.0,3478.0,3681.0,3476.0,50.09,595.17,595.17,426.98,427.1,468.23,595.17,3304.0,3679.0,0.0,0.0,0.0,0.0,375.97,3478.0,3302.0,2.98,8578.0,595.17,446.11
1102,1102,314290,3142908,Monte Azul,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31429040] SECRETARIA MUNICIPAL DE ASSISTENCIA SOCIAL MONTE AZUL - SMAS,Água e Esgoto; Res Sólidos,12416.0,5736.0,6011.0,5736.0,65.63,856.25,856.25,596.36,596.37,680.13,856.25,5487.0,6011.0,0.0,0.0,0.0,0.0,530.78,5736.0,5487.0,4.28,12416.0,856.25,492.25
1103,1103,314315,3143153,Monte Formoso,MG,2015,[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31431540] Secretaria Municipal de Obras Públicas - SMOP,Água e Esgoto; Res Sólidos,3496.0,884.0,952.0,857.0,62.1,115.47,108.61,69.25,69.25,76.5,108.6,,883.0,6.86,0.0,0.0,0.0,,999.0,,,1780.0,101.75,
1104,1104,314345,3143450,Montezuma,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31434540] Secretaria Municipal de Obras e Urbanismo - SMOU,Água; Res Sólidos,3061.0,1277.0,1355.0,1277.0,15.31,154.91,154.91,117.23,117.23,140.86,154.91,1210.0,1355.0,0.0,0.0,0.0,0.0,102.09,1277.0,1210.0,0.77,3061.0,154.91,118.51
1105,1105,314465,3144656,Ninheira,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31446540] Prefeitura Municipal de Ninheira - PMN,Água; Res Sólidos,2753.0,1455.0,1571.0,1455.0,10.52,264.92,264.92,132.48,132.48,157.97,264.92,1339.0,1571.0,0.0,0.0,0.0,0.0,111.2,1455.0,1339.0,1.32,2753.0,264.92,132.34
1106,1106,314505,3145059,Nova Porteirinha,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31450540] Prefeitura Municipal de Nova Porteirinha - PM,Água e Esgoto; Res Sólidos,4200.0,2300.0,2417.0,2300.0,91.27,314.26,314.26,254.69,254.69,282.33,314.26,2206.0,2417.0,0.0,0.0,0.0,0.0,224.87,2300.0,2206.0,1.57,4200.0,314.26,85.05
1107,1107,314530,3145307,Novo Cruzeiro,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31453040] PREFEITURA MUNICIPAL DE NOVO CRUZEIRO - PMNC,Água e Esgoto; Água e Esgoto; Res Sólidos,12482.0,4307.0,4580.0,4283.0,35.55,570.79,560.42,426.66,426.66,490.3,560.26,,4556.0,10.37,0.0,0.0,0.0,,4362.0,,2.15,8831.0,570.79,
1108,1108,314537,3145372,Novorizonte,MG,2015,[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR,Água e Esgoto,5013.0,1641.0,1674.0,1638.0,31.35,177.5,0.0,126.12,136.23,147.63,136.23,,1671.0,136.23,0.0,0.0,0.0,,1721.0,,,1810.0,0.0,
