,Unnamed: 0,Código.do.Município,GEOCODIGO,Município,Estado,Ano.de.Referência,Prestadores,Serviços,QD001...Tipo.de.atendimento.da.portaria.sobre.qualidade.da.água,qteParalisacoesAno,QD003...Duração.das.paralisações..soma.das.paralisações.maiores.que.6.horas.no.ano...Horas.ano.,QD004...Quantidade.de.economias.ativas.atingidas.por.paralisações..Economias.ano.,QD006...Quantidade.de.amostras.para.cloro.residual..analisadas...Amostras.ano..,QD007...Quantidade.de.amostras.para.cloro.residual.com.resultados.fora.do.padrão..Amostras.ano.,QD008...Quantidade.de.amostras.para.turbidez..analisadas...Amostras.ano.,QD009...Quantidade.de.amostras.para.turbidez.fora.do.padrão..Amostras.ano.,QD011...Quantidades.de.extravasamentos.de.esgotos.registrados..Extravasamentos.ano..,QD012...Duração.dos.extravasamentos.registrados..Horas.ano.,QD015...Quantidade.de.economias.ativas.atingidas.por.interrupções.sistemáticas..Economias.ano.,QD016...Quantidade.de.amostras.analisadas.para.aferição.de.coliformes.fecais..Amostras.,QD017...Quantidade.de.amostras.analisadas.para.aferição.de.coliformes.fecais..com.resultados.fora.do.padrão..Amostras.,QD019...Quantidade.mínima.de.amostras.para.turbidez..obrigatórias...Amostras.ano.,QD020...Quantidade.mínima.de.amostras.para.cloro.residual..obrigatórias...Amostras.ano.,QD021...Quantidade.de.interrupções.sistemáticas..Interrupções.ano.,QD022...Duração.das.interrupções.sistemáticas..Horas.ano.,QD023...Quantidade.de.reclamações.ou.solicitações.de.serviços..Reclamações.ano.,QD024...Quantidade.de.serviços.executados..Serviços.ano.,QD025...Tempo.total.de.execução.dos.serviços..Horas.ano.,QD026...Quantidade.de.amostras.para.coliformes.totais..analisadas...Amostras.ano.,QD027...Quantidade.de.amostras.para.coliformes.totais.com.resultados.fora.do.padrão..Amostras.ano.,QD028...Quantidade.mínima.de.amostras.para.coliformes.totais..obrigatórias...Amostras.ano.,QD029...Atendimento.integral.da.portaria.518.04
920,920,291875,2918753,Lagoa Real,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,Atende integralmente,0.0,0.0,0.0,2861.0,1.0,1882.0,7.0,,,1276.0,,,4440.0,4440.0,6.0,50.0,75.0,75.0,225.0,227.0,3.0,216.0,
921,921,291900,2919009,Lajedinho,BA,2015,[29190011] Prefeitura Municipal de Lajedinho - PML; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29190040] PREFEITURA MUNICIPAL DE LAJEDINHO - PML,Esgoto; Água; Res Sólidos,Atende integralmente,2.0,22.0,1704.0,1660.0,7.0,1201.0,0.0,0.0,0.0,0.0,,,3540.0,3540.0,0.0,0.0,760.0,675.0,1845.0,216.0,9.0,216.0,
922,922,291905,2919058,Lajedo do Tabocal,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,Atende integralmente,3.0,89.0,4650.0,3819.0,8.0,3834.0,1.0,,,0.0,,,3840.0,3840.0,0.0,0.0,721.0,655.0,1965.0,377.0,7.0,216.0,
923,923,291910,2919108,Lamarão,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,Atende integralmente,9.0,98.0,13174.0,246.0,0.0,99.0,0.0,,,0.0,,,240.0,240.0,0.0,0.0,2732.0,2325.0,6975.0,244.0,2.0,240.0,
924,924,291915,2919157,Lapão,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,Atende integralmente,6.0,144.0,3587.0,4164.0,0.0,4164.0,2.0,,,3587.0,,,4130.0,4130.0,6.0,144.0,5955.0,5910.0,17730.0,605.0,19.0,530.0,
925,925,291930,2919306,Lençóis,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29193040] SECRETARIA MUNICIPAL DE MEIO AMBIENTE - SEMMA,Água e Esgoto; Res Sólidos,Atende integralmente,1.0,15.0,3119.0,5090.0,17.0,4978.0,6.0,99.0,1111.5,428875.0,,,7488.0,7488.0,365.0,2190.0,3323.0,2849.0,8547.0,544.0,0.0,480.0,
926,926,291940,2919405,Licínio de Almeida,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29194040] prefeitura municipal - pmla,Água; Res Sólidos,Atende integralmente,1.0,12.0,1150.0,3991.0,5.0,1685.0,4.0,,,681820.0,,,3576.0,3576.0,730.0,8760.0,833.0,833.0,2499.0,168.0,11.0,252.0,
927,927,291950,2919504,Livramento de Nossa Senhora,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,Atende integralmente,1.0,29.0,837.0,4284.0,10.0,4922.0,66.0,,,0.0,,,8388.0,8388.0,0.0,0.0,5891.0,5734.0,17202.0,816.0,3.0,744.0,
928,928,291960,2919603,Macajuba,BA,2015,[29196011] Prefeitura Municipal de Macajuba - PMM; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29196040] PREFEITURA MUNICIPAL DE MACAJUBA - PMM,Esgoto; Água; Res Sólidos,Atende integralmente,6.0,132.0,19794.0,6130.0,70.0,5729.0,8.0,,,0.0,,,4128.0,4128.0,0.0,0.0,927.0,771.0,,381.0,2.0,348.0,
929,929,291970,2919702,Macarani,BA,2015,[29197011] Serviço Autônomo de Água e Esgoto - SAAE,Água,,0.0,0.0,0.0,2816.0,0.0,2816.0,0.0,,,,,,2816.0,2816.0,1.0,7.0,4855.0,4855.0,2400.0,420.0,0.0,420.0,
930,930,291980,2919801,Macaúbas,BA,2015,[29198011] Serviço Autônomo de Água e Esgoto - SAAE; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29198040] Prefeitura Municipal de Macaúbas - PMM,Água; Água; Res Sólidos,,13.0,111.0,9366.0,10300.0,92.0,9693.0,151.0,,,80569.0,,,8988.0,8988.0,324.0,15198.0,4996.0,4621.0,7619.0,709.0,3.0,744.0,
931,931,291990,2919900,Macururé,BA,2015,[29199011] Prefeitura Municipal de Macururé - PMM; [29199040] Secretaria de Obra e Infraestrutura - SECINFRA,Água; Res Sólidos,,45.0,65.0,,12.0,12.0,12.0,12.0,,,,,,12.0,12.0,45.0,65.0,1000.0,1000.0,180.0,12.0,12.0,12.0,
932,932,291995,2919959,Maetinga,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29199540] Prefeitura Municipal de Maetinga - PMM,Água; Res Sólidos,Atende integralmente,0.0,0.0,0.0,2649.0,0.0,501.0,0.0,,,0.0,,,2820.0,2820.0,0.0,0.0,1910.0,1869.0,5607.0,247.0,17.0,216.0,
933,933,292000,2920007,Maiquinique,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,Atende integralmente,1.0,54.0,250.0,6100.0,1.0,56.0,12.0,,,0.0,,,3960.0,3960.0,0.0,0.0,3419.0,3350.0,10050.0,348.0,15.0,276.0,
934,934,292010,2920106,Mairi,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29201040] SECRETARIA DE INFRAESTRUTURA - SINFRA,Água; Res Sólidos,Atende integralmente,13.0,209.0,46683.0,412.0,0.0,412.0,15.0,,,0.0,,,370.0,370.0,0.0,0.0,2460.0,2341.0,7023.0,412.0,4.0,370.0,
935,935,292020,2920205,Malhada,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,Atende integralmente,5.0,92.0,4054.0,8234.0,3.0,1842.0,8.0,,,0.0,,,5400.0,5400.0,0.0,0.0,65.0,57.0,171.0,458.0,1.0,432.0,
936,936,292030,2920304,Malhada de Pedras,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29203040] PREFEITIRA MUNICIPAL DE MALHADA DE PEDRAS - PMMP,Água; Res Sólidos,Atende integralmente,2.0,25.0,2460.0,3269.0,0.0,3173.0,32.0,,,0.0,,,4260.0,4260.0,0.0,0.0,1805.0,1781.0,5343.0,231.0,2.0,216.0,
937,937,292040,2920403,Manoel Vitorino,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,Atende integralmente,10.0,517.0,21620.0,3889.0,0.0,1135.0,32.0,,,19458.0,,,4320.0,4320.0,9.0,466.0,2041.0,1855.0,5565.0,300.0,9.0,276.0,
938,938,292050,2920502,Maracás,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29205040] Prefeitura Municipal de Maracás - PMM,Água; Res Sólidos,Atende integralmente,1.0,8.0,5042.0,7124.0,3.0,6127.0,105.0,,,0.0,,,5748.0,5748.0,0.0,0.0,5097.0,4634.0,13902.0,1001.0,8.0,912.0,
939,939,292080,2920809,Marcionílio Souza,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29208040] SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO - PMMS,Água; Res Sólidos,Atende integralmente,1.0,22.0,1900.0,4054.0,8.0,3765.0,2.0,,,98800.0,,,6036.0,6036.0,208.0,4992.0,1280.0,1032.0,3096.0,511.0,0.0,468.0,
940,940,292105,2921054,Matina,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,Atende integralmente,14.0,136.0,14447.0,3579.0,1.0,3135.0,0.0,,,0.0,,,3720.0,3720.0,0.0,0.0,54.0,54.0,162.0,226.0,2.0,226.0,
941,941,292120,2921203,Miguel Calmon,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água e Esgoto,Atende integralmente,14.0,149.0,80191.0,626.0,0.0,388.0,2.0,1.0,48.0,0.0,,,587.0,587.0,0.0,0.0,4551.0,4353.0,13059.0,626.0,3.0,587.0,
942,942,292130,2921302,Milagres,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29213040] Prefeitura Municipal de Milagres - PMM,Água; Res Sólidos,Atende integralmente,9.0,109.0,33291.0,6560.0,12.0,8370.0,102.0,,,0.0,,,3960.0,3960.0,0.0,0.0,4538.0,4450.0,13350.0,554.0,2.0,456.0,
943,943,292140,2921401,Mirangaba,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,Atende integralmente,1.0,27.0,1022.0,122.0,0.0,56.0,0.0,,,0.0,,,120.0,120.0,0.0,0.0,685.0,495.0,1485.0,122.0,0.0,120.0,
944,944,292145,2921450,Mirante,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29214540] PREFEITURA MUNICIPAL DE MIRANTE - PMM,Água; Res Sólidos,Atende integralmente,5.0,40.0,996.0,3382.0,0.0,500.0,2.0,,,0.0,,,2820.0,2820.0,0.0,0.0,1944.0,1923.0,5769.0,196.0,3.0,216.0,
945,945,292150,2921500,Monte Santo,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29215040] Prefeitura Municipal de Monte Santo - PMMS,Água; Res Sólidos,Atende integralmente,15.0,437.0,62805.0,425.0,1.0,425.0,0.0,,,20935.0,,,398.0,398.0,5.0,235.58,4627.0,4150.0,12450.0,425.0,0.0,398.0,
946,946,292160,2921609,Morpará,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29216040] Prefeitura Municipal de Morpará - PMM,Água; Res Sólidos,Atende integralmente,9.0,138.0,18837.0,1712.0,0.0,1710.0,54.0,,,2093.0,,,3396.0,3396.0,1.0,6.75,787.0,733.0,2199.0,292.0,8.0,252.0,
947,947,292170,2921708,Morro do Chapéu,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29217040] Prefeitura Municipal de Morro do Chapéu - PMMC,Água e Esgoto; Res Sólidos,Atende integralmente,104.0,2544.0,30000.0,2234.0,0.0,1892.0,43.0,95.0,979.37,137610.0,,,929.0,929.0,99.0,2448.0,14421.0,14033.0,42099.0,869.0,19.0,833.0,
948,948,292180,2921807,Mortugaba,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29218040] Prefeitura Municipal de Mortugaba - PMM,Água; Res Sólidos,Atende integralmente,1.0,14.0,2225.0,1917.0,0.0,114.0,0.0,,,0.0,,,312.0,312.0,0.0,0.0,1844.0,1844.0,5532.0,298.0,0.0,312.0,
949,949,292190,2921906,Mucugê,BA,2015,[29219011] Prefeitura Municipal de Mucugê - PMM; [29219040] Prefeitura Municipal de Mucugê - PMM,Água e Esgoto; Res Sólidos,,4.0,24.0,200.0,4320.0,8.0,9800.0,60.0,40.0,160.0,120.0,,,4500.0,4800.0,4.0,4.0,60.0,56.0,200.0,460.0,3.0,150.0,
950,950,292205,2922052,Mulungu do Morro,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29220540] Secretaria Municipal de Infraestrutura e Serviços Públicos - SECINSP,Água; Res Sólidos,Atende integralmente,29.0,696.0,2075.0,1729.0,0.0,1738.0,3.0,,,0.0,,,1804.0,1804.0,0.0,0.0,3876.0,3824.0,11472.0,186.0,0.0,185.0,
951,951,292210,2922102,Mundo Novo,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29221040] Prefeitura Municipal de Mundo Novo - PMMN,Água; Res Sólidos,Atende integralmente,60.0,1258.0,66286.0,305.0,0.0,305.0,0.0,,,906.0,,,120.0,120.0,22.0,528.0,2436.0,2110.0,6330.0,304.0,1.0,120.0,
952,952,292225,2922250,Muquém de São Francisco,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água e Esgoto,Atende integralmente,12.0,191.0,9420.0,1660.0,0.0,1596.0,0.0,30.0,422.0,0.0,,,3900.0,3900.0,0.0,0.0,571.0,549.0,1647.0,253.0,1.0,216.0,
953,953,292265,2922656,Nordestina,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29226540] PREFEITURA MUNICIPAL DE NORDESTINA - PMN,Água; Res Sólidos,Atende integralmente,8.0,189.0,17744.0,207.0,0.0,171.0,0.0,,,11090.0,,,220.0,220.0,5.0,235.58,1482.0,1129.0,3387.0,207.0,0.0,220.0,
954,954,292270,2922706,Nova Canaã,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,Atende integralmente,1.0,10.0,384.0,7138.0,2.0,2611.0,11.0,,,0.0,,,5496.0,5496.0,0.0,0.0,1202.0,1177.0,3531.0,451.0,17.0,224.0,
955,955,292273,2922730,Nova Fátima,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,Atende integralmente,25.0,489.0,31215.0,1345.0,13.0,1344.0,14.0,,,0.0,,,4620.0,4620.0,0.0,0.0,3024.0,2812.0,8436.0,517.0,14.0,492.0,
956,956,292280,2922805,Nova Itarana,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29228040] PREFEITURA MUNICIPAL DE NOVA ITARANA - PMNI,Água; Res Sólidos,Atende integralmente,27.0,213.0,38124.0,3358.0,2.0,3350.0,0.0,,,0.0,,,3720.0,3720.0,0.0,0.0,1325.0,1313.0,3939.0,212.0,0.0,216.0,
957,957,292285,2922854,Nova Redenção,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,Atende integralmente,1.0,17.0,1973.0,3126.0,0.0,3126.0,5.0,,,0.0,,,3228.0,3228.0,0.0,0.0,1303.0,1189.0,3567.0,271.0,2.0,264.0,
958,958,292290,2922904,Nova Soure,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,Atende integralmente,0.0,0.0,0.0,1621.0,5.0,86.0,0.0,,,0.0,,,372.0,538.0,0.0,0.0,4487.0,4374.0,13122.0,474.0,21.0,474.0,
959,959,292303,2923035,Novo Horizonte,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,Atende integralmente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,20.0,20.0,0.0,0.0,1167.0,1130.0,,0.0,0.0,20.0,
960,960,292305,2923050,Novo Triunfo,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29230540] PREFEITURA MUNICIPAL - PMNT,Água; Res Sólidos,Atende integralmente,1.0,7.0,1925.0,791.0,0.0,70.0,0.0,,,0.0,,,192.0,406.0,0.0,0.0,902.0,855.0,2565.0,392.0,2.0,392.0,
961,961,292310,2923100,Olindina,BA,2015,[29231011] Prefeitura Municipal de Olindina - PMO; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29231040] SECRETARIA MUNICIPAL DE OBRAS E SERVIÇOS URBANOS - SESUR,Esgoto; Água; Res Sólidos,Atende integralmente,0.0,0.0,0.0,2052.0,116.0,97.0,11.0,10.0,10.0,0.0,,,386.0,662.0,0.0,0.0,5804.0,5646.0,16890.0,515.0,7.0,509.0,
962,962,292320,2923209,Oliveira dos Brejinhos,BA,2015,[29232011] Sistema Autônomo de Água e Esgotos - SAAE; [29232040] Prefeitura Municipal de Oliveira dos Brejinhos - PMOB,Água; Res Sólidos,,0.0,0.0,0.0,3650.0,298.0,4.0,1.0,,,3520.0,,,4.0,3650.0,115.0,4660.0,270.0,270.0,820.0,4.0,1.0,4.0,
963,963,292335,2923357,Ourolândia,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,Atende integralmente,4.0,96.0,2574.0,634.0,0.0,631.0,2.0,,,2574.0,,,190.0,294.0,3.0,72.0,4449.0,4436.0,13308.0,190.0,3.0,198.0,
964,964,292340,2923407,Palmas de Monte Alto,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29234040] Prefeitura Municipal de Palmas de Monte Alto - PMPMA,Água; Res Sólidos,Atende integralmente,2.0,33.0,282.0,6747.0,0.0,4684.0,8.0,,,0.0,,,5580.0,5580.0,0.0,0.0,1824.0,1824.0,5472.0,624.0,0.0,600.0,
965,965,292350,2923506,Palmeiras,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água e Esgoto,Atende integralmente,0.0,0.0,0.0,2748.0,1.0,2589.0,3.0,27.0,104.22,88088.0,,,2472.0,2472.0,572.0,13728.0,1846.0,1578.0,4734.0,241.0,0.0,228.0,
966,966,292360,2923605,Paramirim,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29236040] Secretaria Municipal de Infraestrutura - SMI,Água; Res Sólidos,Atende integralmente,3.0,23.0,9468.0,5863.0,83.0,5021.0,0.0,,,19474.0,,,4788.0,4788.0,182.0,4368.0,2119.0,2119.0,6357.0,1296.0,50.0,1284.0,
967,967,292370,2923704,Paratinga,BA,2015,[29237040] Prefeitura Municipal de Paratinga - PMP,Res Sólidos,,NaN,,,,,,,,,,,,,,,,,,,,,,
968,968,292380,2923803,Paripiranga,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29238040] PREFEITURA MUNICIPAL DE PARIPIRANGA - PMP,Água; Res Sólidos,Atende integralmente,11.0,273.0,64555.0,863.0,12.0,162.0,0.0,,,0.0,,,476.0,541.0,0.0,0.0,4012.0,3399.0,10197.0,585.0,11.0,528.0,
969,969,292400,2924009,Paulo Afonso,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água e Esgoto,Atende integralmente,2.0,12.0,11483.0,1378.0,16.0,1380.0,8.0,1920.0,11172.08,6672.0,,,1049.0,1049.0,1.0,10.0,35170.0,32927.0,98781.0,1378.0,1.0,1049.0,
970,970,292405,2924058,Pé de Serra,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,Atende integralmente,62.0,1020.0,39505.0,1679.0,1.0,1678.0,0.0,,,10885.0,,,3420.0,3420.0,87.0,2061.0,4071.0,3739.0,11217.0,263.0,1.0,276.0,
971,971,292420,2924207,Pedro Alexandre,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,Atende integralmente,14.0,155.0,22400.0,4193.0,3.0,545.0,0.0,,,192000.0,,,300.0,240.0,120.0,720.0,1803.0,1621.0,4863.0,279.0,0.0,240.0,
972,972,292430,2924306,Piatã,BA,2015,,,,NaN,,,,,,,,,,,,,,,,,,,,,,
973,973,292440,2924405,Pilão Arcado,BA,2015,,,,NaN,,,,,,,,,,,,,,,,,,,,,,
974,974,292450,2924504,Pindaí,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29245040] Prefeitura Municipal de Pindai - PMP,Água; Res Sólidos,Atende integralmente,10.0,143.0,13595.0,3544.0,0.0,2102.0,8.0,,,0.0,,,3372.0,3372.0,0.0,0.0,766.0,766.0,2298.0,228.0,2.0,228.0,
975,975,292460,2924603,Pindobaçu,BA,2015,,,,NaN,,,,,,,,,,,,,,,,,,,,,,
976,976,292465,2924652,Pintadas,BA,2015,[29246511] Prefeitura Municipal de Pintadas - PMP; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29246540] Prefeitura Municipal de Pintadas - PMP,Esgoto; Água; Res Sólidos,Atende integralmente,0.0,0.0,0.0,175.0,7.0,175.0,0.0,,,0.0,,,168.0,168.0,0.0,0.0,2383.0,2198.0,,175.0,4.0,168.0,
977,977,292470,2924702,Piripá,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29247040] Prefeitura Municipal de Piripá - PMP,Água; Res Sólidos,Atende integralmente,0.0,0.0,0.0,3417.0,7.0,847.0,13.0,,,153678.0,,,4488.0,4488.0,148.0,3552.0,1826.0,1794.0,5382.0,261.0,5.0,264.0,
978,978,292480,2924801,Piritiba,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,Atende integralmente,40.0,850.0,27769.0,3152.0,2.0,3029.0,2.0,,,1239.0,,,3784.0,3784.0,14.0,336.0,5742.0,5280.0,15840.0,373.0,17.0,540.0,
979,979,292490,2924900,Planaltino,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29249040] Prefeitura Municipal de Planaltino - PMP,Água; Res Sólidos,Atende integralmente,0.0,0.0,0.0,3150.0,1.0,2645.0,6.0,,,0.0,,,3180.0,3180.0,0.0,0.0,559.0,508.0,1524.0,94.0,1.0,216.0,
980,980,292500,2925006,Planalto,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29250040] Prefeitura Municipal de Planalto - PMP,Água; Res Sólidos,Atende integralmente,5.0,117.0,24537.0,4054.0,24.0,4053.0,12.0,,,0.0,,,3420.0,3420.0,0.0,0.0,2781.0,2697.0,8091.0,382.0,0.0,305.0,
981,981,292510,2925105,Poções,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,Atende integralmente,0.0,0.0,0.0,3229.0,0.0,3298.0,3.0,,,0.0,,,3324.0,3324.0,0.0,0.0,7024.0,6883.0,20649.0,713.0,3.0,644.0,
982,982,292525,2925253,Ponto Novo,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,Atende integralmente,4.0,55.0,15776.0,409.0,0.0,409.0,6.0,,,0.0,,,396.0,396.0,0.0,0.0,2866.0,2164.0,6492.0,409.0,0.0,396.0,
983,983,292540,2925402,Potiraguá,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29254040] Prefeitura Municipal de Potiraguá - PMP,Água; Res Sólidos,Atende integralmente,4.0,99.0,8112.0,5915.0,0.0,6013.0,4.0,,,14210.0,,,5100.0,5100.0,14.0,336.0,1083.0,1039.0,3117.0,580.0,5.0,422.0,
984,984,292560,2925600,Presidente Dutra,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29256040] Prefeitura Municipal de Presidente Dutra - PMPDBA,Água; Res Sólidos,Atende integralmente,4.0,96.0,2826.0,3981.0,0.0,3981.0,4.0,,,2786.0,,,4008.0,4008.0,3.0,96.0,3649.0,3506.0,10518.0,478.0,8.0,408.0,
985,985,292570,2925709,Presidente Jânio Quadros,BA,2015,[29257011] Prefeitura Municipal de Presidente Jânio Quadros - PMPJQ; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29257040] PRESIDENTE JÂNIO QUADROS PREFEITURA - PMPJQ,Esgoto; Água; Res Sólidos,Atende integralmente,2.0,46.0,3535.0,2441.0,0.0,269.0,3.0,2.0,3.0,35317.0,,,2304.0,2304.0,37.0,888.0,826.0,811.0,2507.0,259.0,1.0,256.0,
986,986,292580,2925808,Queimadas,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,Atende integralmente,2.0,13.0,10362.0,3931.0,2.0,3932.0,7.0,,,0.0,,,4920.0,4920.0,0.0,0.0,7311.0,7209.0,21627.0,742.0,5.0,696.0,
987,987,292590,2925907,Quijingue,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29259040] SECRETARIA MUNICIPAL DE INFRAESTRUTURA. DESENVOLVIMENTO URBANO E TRANSPORTES - SEINFRA,Água; Res Sólidos,Atende integralmente,7.0,177.0,18641.0,197.0,0.0,191.0,0.0,,,13315.0,,,240.0,240.0,5.0,235.58,2786.0,2421.0,7263.0,197.0,2.0,240.0,
988,988,292593,2925931,Quixabeira,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,Atende integralmente,17.0,298.0,51561.0,231.0,2.0,229.0,1.0,,,0.0,,,216.0,216.0,0.0,0.0,1438.0,972.0,2916.0,231.0,5.0,216.0,
989,989,292595,2925956,Rafael Jambeiro,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,Atende integralmente,37.0,521.0,71174.0,3895.0,50.0,2948.0,8.0,,,0.0,,,7824.0,7824.0,0.0,0.0,1729.0,1716.0,5148.0,619.0,16.0,636.0,
990,990,292600,2926004,Remanso,BA,2015,[29260011] Serviço Autônomo de Água e Esgoto - SAAE; [29260040] PREFEITURA MUNICIPAL DE REMANSO - PMR,Água e Esgoto; Res Sólidos,,5.0,126.0,738.0,4802.0,0.0,1380.0,0.0,,,867.0,,,1380.0,4802.0,15.0,2912.0,2600.0,2322.0,,515.0,0.0,515.0,
991,991,292610,2926103,Retirolândia,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,Atende integralmente,0.0,0.0,0.0,352.0,1.0,175.0,0.0,,,0.0,,,372.0,372.0,0.0,0.0,7814.0,7522.0,22566.0,352.0,0.0,372.0,
992,992,292630,2926301,Riachão do Jacuípe,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29263040] Prefeitura Municipal de Riachão do Jacuipe - PMRJ,Água e Esgoto; Res Sólidos,Atende integralmente,46.0,475.0,104393.0,6537.0,3.0,6610.0,8.0,,,31344.0,,,9696.0,9696.0,80.0,4214.0,11493.0,10768.0,32304.0,1356.0,29.0,1260.0,
993,993,292640,2926400,Riacho de Santana,BA,2015,,,,NaN,,,,,,,,,,,,,,,,,,,,,,
994,994,292650,2926509,Ribeira do Amparo,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,Atende integralmente,1.0,28.0,556.0,318.0,7.0,72.0,0.0,,,0.0,,,132.0,252.0,0.0,0.0,410.0,391.0,1173.0,251.0,1.0,236.0,
995,995,292660,2926608,Ribeira do Pombal,BA,2015,[29266011] Prefeitura Municipal de Ribeira do Pombal - PMRP; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29266040] Prefeitura Municipal de Ribeira do Pombal - PMRP,Esgoto; Água; Res Sólidos,Atende integralmente,0.0,0.0,0.0,2100.0,0.0,567.0,0.0,,,17820.0,,,787.0,1100.0,180.0,4380.0,15989.0,13640.0,36390.0,931.0,5.0,927.0,
