,Código.do.Município,GEOCODIGO,Município,Estado,Ano.de.Referência,Prestadores,Serviços,G06A...População.urbana.residente.do.s..município.s..com.abastecimento.de.água..Habitantes.,G06B...População.urbana.residente.do.s..município.s..com.esgotamento.sanitário..Habitantes.,G12A...População.total.residente.do.s..município.s..com.abastecimento.de.água..segundo.o.IBGE..Habitantes.,G12B...População.total.residente.do.s..município.s..com.esgotamento.sanitário..segundo.o.IBGE..Habitantes.,GE008...Quantidade.de.Sedes.municipais.atendidas.com.abastecimento.de.água..Sedes.,GE009...Quantidade.de.Sedes.municipais.atendidas.com.esgotamento.sanitário..Sedes.,GE010...Quantidade.de.Localidades..excluídas.as.sedes..atendidas.com.abastecimento.de.água..Localidades.,GE011...Quantidade.de.Localidades..excluídas.as.sedes..atendidas.com.esgotamento.sanitário..Localidades.,"popTotal",popUrbanaTotal
980,292500,2925006,Planalto,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29250040] Prefeitura Municipal de Planalto - PMP,Água; Res Sólidos,16175.0,,26632.0,,1.0,,2.0,,26632,16175
981,292510,2925105,Poções,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,37782.0,,48729.0,,1.0,,2.0,,48729,37782
982,292525,2925253,Ponto Novo,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,8632.0,,16168.0,,1.0,,2.0,,16168,8632
983,292540,2925402,Potiraguá,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29254040] Prefeitura Municipal de Potiraguá - PMP,Água; Res Sólidos,6038.0,,8969.0,,1.0,,1.0,,8969,6038
984,292560,2925600,Presidente Dutra,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29256040] Prefeitura Municipal de Presidente Dutra - PMPDBA,Água; Res Sólidos,9690.0,,14712.0,,1.0,,9.0,,14712,9690
985,292570,2925709,Presidente Jânio Quadros,BA,2015,[29257011] Prefeitura Municipal de Presidente Jânio Quadros - PMPJQ; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29257040] PRESIDENTE JÂNIO QUADROS PREFEITURA - PMPJQ,Esgoto; Água; Res Sólidos,4052.0,4052.0,13178.0,13178.0,1.0,1.0,0.0,0.0,13178,4052
986,292580,2925808,Queimadas,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,13244.0,,26083.0,,1.0,,2.0,,26083,13244
987,292590,2925907,Quijingue,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29259040] SECRETARIA MUNICIPAL DE INFRAESTRUTURA. DESENVOLVIMENTO URBANO E TRANSPORTES - SEINFRA,Água; Res Sólidos,6711.0,,28655.0,,1.0,,15.0,,28655,6711
988,292593,2925931,Quixabeira,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,3847.0,,10033.0,,1.0,,6.0,,10033,3847
989,292595,2925956,Rafael Jambeiro,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,7292.0,,24349.0,,1.0,,6.0,,24349,7292
990,292600,2926004,Remanso,BA,2015,[29260011] Serviço Autônomo de Água e Esgoto - SAAE; [29260040] PREFEITURA MUNICIPAL DE REMANSO - PMR,Água e Esgoto; Res Sólidos,25469.0,25469.0,42275.0,42275.0,1.0,1.0,2.0,0.0,42275,25469
991,292610,2926103,Retirolândia,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,7427.0,,13319.0,,1.0,,2.0,,13319,7427
992,292630,2926301,Riachão do Jacuípe,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29263040] Prefeitura Municipal de Riachão do Jacuipe - PMRJ,Água e Esgoto; Res Sólidos,21196.0,21196.0,35403.0,35403.0,1.0,1.0,6.0,0.0,35403,21196
993,292640,2926400,Riacho de Santana,BA,2015,,,,,,,,,,,36039,15395
994,292650,2926509,Ribeira do Amparo,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,2055.0,,15269.0,,1.0,,0.0,,15269,2055
995,292660,2926608,Ribeira do Pombal,BA,2015,[29266011] Prefeitura Municipal de Ribeira do Pombal - PMRP; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29266040] Prefeitura Municipal de Ribeira do Pombal - PMRP,Esgoto; Água; Res Sólidos,32198.0,32198.0,51418.0,51418.0,1.0,1.0,2.0,0.0,51418,32198
996,292665,2926657,Ribeirão do Largo,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,4462.0,,8260.0,,1.0,,0.0,,8260,4462
997,292670,2926707,Rio de Contas,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água e Esgoto,6604.0,6604.0,13616.0,13616.0,1.0,1.0,1.0,0.0,13616,6604
998,292680,2926806,Rio do Antônio,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,6322.0,,15628.0,,1.0,,2.0,,15628,6322
999,292690,2926905,Rio do Pires,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29269040] Prefeitura Muinicipal de Rio do Pires - PMRP,Água; Res Sólidos,5340.0,,12084.0,,1.0,,0.0,,12084,5340
1000,292710,2927101,Rodelas,BA,2015,[29271011] Prefeitura Municipal de Rodelas - PMR; [29271040] SECRETARIA DE OBRAS E INFRAESTRUTURA - SECINFRA,Água e Esgoto; Res Sólidos,7475.0,7475.0,8887.0,8887.0,1.0,1.0,7.0,0.0,8887,7475
1001,292720,2927200,Ruy Barbosa,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água e Esgoto,23557.0,23557.0,31867.0,31867.0,1.0,1.0,6.0,0.0,31867,23557
1002,292750,2927507,Santa Bárbara,BA,2015,[29275011] Prefeitura Municipal de Santa Bárbara - PMSB; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29275040] Prefeitura Municipal de Santa Barbara - Ba,Esgoto; Água; Res Sólidos,9437.0,9437.0,20754.0,20754.0,1.0,1.0,0.0,0.0,20754,9437
1003,292760,2927606,Santa Brígida,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29276040] PREFEITUTA MUNICIPAL DE SANTA BRIGIDA - PMSB,Água e Esgoto; Res Sólidos,5626.0,5626.0,15100.0,15100.0,1.0,1.0,1.0,0.0,15100,5626
1004,292790,2927903,Santa Inês,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29279040] PREFEITURA MUNICIPAL DE SANTA INES - PMSI,Água e Esgoto; Res Sólidos,10261.0,10261.0,11177.0,11177.0,1.0,1.0,1.0,0.0,11177,10261
1005,292800,2928000,Santaluz,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,22686.0,,36915.0,,1.0,,4.0,,36915,22686
1006,292820,2928208,Santana,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,14850.0,,27260.0,,1.0,,2.0,,27260,14850
1007,292830,2928307,Santanópolis,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,1812.0,,9442.0,,1.0,,0.0,,9442,1812
1008,292850,2928505,Santa Teresinha,BA,2015,[29285011] Prefeitura Municipal de Santa Teresinha - PMST; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Esgoto; Água,2561.0,2561.0,10586.0,10586.0,1.0,1.0,3.0,1.0,10586,2561
1009,292880,2928802,Santo Estêvão,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29288040] Secretaria de Obras. Serviços Públicos e Meio Ambiente - SEOBS,Água e Esgoto; Res Sólidos,30763.0,30763.0,53193.0,53193.0,1.0,1.0,0.0,0.0,53193,30763
1010,292895,2928950,São Domingos,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,6333.0,,9877.0,,1.0,,2.0,,9877,6333
1011,292905,2929057,São Félix do Coribe,BA,2015,[29290511] Serviço Autônomo de Água e Esgoto - SAAE,Água,12696.0,,15647.0,,1.0,,25.0,,15647,12696
1012,292925,2929255,São Gabriel,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29292540] PREFEITURA MUNICIPAL DE SÃO GABRIEL - PMSG,Água; Res Sólidos,11129.0,,19542.0,,1.0,,8.0,,19542,11129
1013,292937,2929370,São José do Jacuípe,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,7596.0,,11061.0,,1.0,,3.0,,11061,7596
1014,292970,2929701,Sátiro Dias,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,4642.0,,20320.0,,1.0,,1.0,,20320,4642
1015,292980,2929800,Saúde,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,7148.0,,12739.0,,1.0,,1.0,,12739,7148
1016,292990,2929909,Seabra,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,21928.0,,45202.0,,1.0,,1.0,,45202,21928
1017,293000,2930006,Sebastião Laranjeiras,BA,2015,[29300011] Prefeitura Municipal de Sebastião Laranjeiras - PMSL; [29300040] Prefeitura Municipal de Sebastião Laranjeiras - PMSL,Água; Res Sólidos,4540.0,,11528.0,,1.0,,3.0,,11528,4540
1018,293010,2930105,Senhor do Bonfim,BA,2015,[29301011] Prefeitura Municipal de Senhor do Bonfim - PMSB; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29301040] Secretaria de Infraestrutura - seinfra,Esgoto; Água e Esgoto; Res Sólidos,62912.0,62912.0,81330.0,81330.0,1.0,1.0,0.0,3.0,81330,62912
1019,293015,2930154,Serra do Ramalho,BA,2015,,,,,,,,,,,33011,6546
1020,293020,2930204,Sento Sé,BA,2015,,,,,,,,,,,41464,24015
1021,293030,2930303,Serra Dourada,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29303040] Prefeitura Municipal de Serra Dourada - PMSD,Água; Res Sólidos,6094.0,,18389.0,,1.0,,2.0,,18389,6094
1022,293040,2930402,Serra Preta,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29304040] Prefeitura Municipal de Serra Preta - PMSP,Água; Res Sólidos,6898.0,,15351.0,,1.0,,3.0,,15351,6898
1023,293050,2930501,Serrinha,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água e Esgoto,51192.0,51192.0,83275.0,83275.0,1.0,1.0,7.0,0.0,83275,51192
1024,293060,2930600,Serrolândia,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29306040] PREFEITURA MUNICIPAL DE SERROLANDIA - PMS,Água; Res Sólidos,7886.0,,13373.0,,1.0,,6.0,,13373,7886
1025,293075,2930758,Sítio do Mato,BA,2015,,,,,,,,,,,13320,7590
1026,293076,2930766,Sítio do Quinto,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,4833.0,,11767.0,,1.0,,1.0,,11767,4833
1027,293077,2930774,Sobradinho,BA,2015,[29307711] Empresa Municipal de Serviços de Água e Esgoto - EMSAE; [29307740] Prefeitura Municipal de Sobradinho - SIESP,Água e Esgoto; Res Sólidos,21441.0,21441.0,23583.0,23583.0,1.0,1.0,1.0,0.0,23583,21441
1028,293080,2930808,Souto Soares,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,6583.0,,17332.0,,1.0,,1.0,,17332,6583
1029,293090,2930907,Tabocas do Brejo Velho,BA,2015,[29309011] Prefeitura Municipal de Tabocas do Brejo Velho - PMTBV; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água; Água,4480.0,,13025.0,,1.0,,47.0,,13025,4480
1030,293100,2931004,Tanhaçu,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,8816.0,,21282.0,,1.0,,2.0,,21282,8816
1031,293105,2931053,Tanque Novo,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,8031.0,,17702.0,,1.0,,0.0,,17702,8031
1032,293110,2931103,Tanquinho,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,6100.0,,8553.0,,1.0,,0.0,,8553,6100
1033,293130,2931301,Tapiramutá,BA,2015,[29313011] Prefeitura Municipal de Tapiramutá - PMT; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29313040] Secretaria Municipal de Infraestrutura - SMI,Esgoto; Água; Res Sólidos,13467.0,13467.0,17398.0,17398.0,1.0,1.0,0.0,0.0,17398,13467
1034,293150,2931509,Teofilândia,BA,2015,[29315011] Prefeitura Municipal de Teofilândia - PMT; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Esgoto; Água,7168.0,7168.0,23011.0,23011.0,1.0,1.0,3.0,0.0,23011,7168
1035,293180,2931806,Tremedal,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,4207.0,,18187.0,,1.0,,1.0,,18187,4207
1036,293190,2931905,Tucano,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água e Esgoto,23365.0,23365.0,55777.0,55777.0,1.0,1.0,1.0,0.0,55777,23365
1037,293200,2932002,Uauá,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,11112.0,,25087.0,,1.0,,3.0,,25087,11112
1038,293210,2932101,Ubaíra,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29321040] Prefeitura Municipal - UBAÍRA,Água e Esgoto; Res Sólidos,9283.0,9283.0,20782.0,20782.0,1.0,1.0,0.0,0.0,20782,9283
1039,293240,2932408,Uibaí,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29324040] SECRETARIA MUNICIPAL DE OBRAS. TRANSPORTES E SERVIÇOS PÚBLICOS - SMO,Água; Res Sólidos,8834.0,,14483.0,,1.0,,7.0,,14483,8834
1040,293245,2932457,Umburanas,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,8418.0,,19055.0,,1.0,,0.0,,19055,8418
1041,293260,2932606,Urandi,BA,2015,[29326040] Prefeitura Municipal de Urandi - PMU,Res Sólidos,,,,,,,,,17301,6240
1042,293280,2932804,Utinga,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29328040] Prefeitura Municipal de Utinga - PMU,Água; Res Sólidos,13811.0,,19593.0,,1.0,,0.0,,19593,13811
1043,293300,2933000,Valente,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29330040] Prefeitura Municipal de Valente - pmv,Água; Res Sólidos,15324.0,,27906.0,,1.0,,8.0,,27906,15324
1044,293305,2933059,Várzea da Roça,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,6924.0,,14729.0,,1.0,,5.0,,14729,6924
1045,293310,2933109,Várzea do Poço,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29331040] PREFEITURA MUNICIPAL DE VÁRZEA DO POÇO - PMVP,Água; Res Sólidos,6294.0,,9416.0,,1.0,,2.0,,9416,6294
1046,293315,2933158,Várzea Nova,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29331540] Prefeitura Municipal de Várzea Nova - PMVN,Água e Esgoto; Res Sólidos,8813.0,8813.0,13470.0,13470.0,1.0,1.0,0.0,0.0,13470,8813
1047,293330,2933307,Vitória da Conquista,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29333040] SECRETARIA DE SERVIÇOS PÚBLICOS - SESEP,Água e Esgoto; Res Sólidos,307296.0,307296.0,343230.0,343230.0,1.0,1.0,12.0,0.0,343230,307296
1048,293340,2933406,Wagner,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,7022.0,,9731.0,,1.0,,0.0,,9731,7022
1049,293360,2933604,Xique-Xique,BA,2015,[29336011] Serviço Autônomo de Água e Esgoto - SAAE; [29336040] PREFEITURA DE XIQUE-XIQUE - PMXX,Água e Esgoto; Res Sólidos,34528.0,34528.0,48316.0,48316.0,1.0,1.0,6.0,0.0,48316,34528
1050,310100,3108255,Águas Vermelhas,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31010040] Prefeitura Municipal de Águas Vermelhas - PMAV,Água e Esgoto; Res Sólidos,9451.0,9451.0,13447.0,13447.0,1.0,1.0,13.0,1.0,13447,9451
1051,310170,3101003,Almenara,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR,Água e Esgoto; Água,33814.0,33814.0,41296.0,41296.0,1.0,1.0,2.0,0.0,41296,33814
1052,310270,3101706,Cachoeira de Pajeú,MG,2015,[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31027040] Prefeitura Municipal de Cachoeira de Pajeú - PMCP,Água; Res Sólidos,4686.0,,9410.0,,1.0,,0.0,,9410,4686
1053,310340,3102704,Araçuaí,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31034040] Secretária Municipal de Desenvolvimento Urbano - SMDU,Água e Esgoto; Água e Esgoto; Res Sólidos,24253.0,24253.0,37270.0,37270.0,1.0,1.0,5.0,2.0,37270,24253
1054,310520,3103405,Bandeira,MG,2015,[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31052040] SECRETARIA MUNICIPAL DE OBRAS. SERVIÇOS E TRANSPORTES - SMOST,Água e Esgoto; Res Sólidos,2392.0,2392.0,5019.0,5019.0,1.0,1.0,1.0,0.0,5019,2392
1055,310650,3105202,Berilo,MG,2015,[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31065040] PREFEITURA MUNICIPAL DE B ERILO - PM,Água e Esgoto; Res Sólidos,3929.0,3929.0,12431.0,12431.0,1.0,1.0,2.0,1.0,12431,3929
1056,310665,3106507,Berizal,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31066540] Prefeitura Municipal de Berizal - PMB,Água; Res Sólidos,2650.0,,4661.0,,1.0,,0.0,,4661,2650
1057,310825,3106655,Bonito de Minas,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA,Água,2436.0,,10669.0,,1.0,,0.0,,10669,2436
1058,311270,3112703,Capitão Enéas,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31127040] PREFEITURA MUNICIPAL - PMCE,Água e Esgoto; Res Sólidos,12224.0,12224.0,15074.0,15074.0,1.0,1.0,0.0,0.0,15074,12224
1059,311300,3113008,Caraí,MG,2015,[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31130040] Prefeitura Municipal Caraí - PMC,Água e Esgoto; Res Sólidos,7586.0,7586.0,23571.0,23571.0,1.0,0.0,6.0,1.0,23571,7586
1060,311547,3115474,Catuti,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31154740] Prefeitura Municipal de Catuti - PMC,Água e Esgoto; Res Sólidos,3020.0,3020.0,5174.0,5174.0,1.0,1.0,0.0,0.0,5174,3020
1061,311610,3116100,Chapada do Norte,MG,2015,[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR,Água,5869.0,,15657.0,,1.0,,11.0,,15657,5869
1062,311700,3117009,Comercinho,MG,2015,[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31170040] Prefeitura Municipal - PM,Água e Esgoto; Res Sólidos,3349.0,3349.0,7835.0,7835.0,1.0,1.0,2.0,0.0,7835,3349
1063,311783,3117836,Cônego Marinho,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31178340] Prefeitura Municipal de Cônego Marinho - PMCM,Água; Res Sólidos,2040.0,,7564.0,,1.0,,0.0,,7564,2040
1064,311950,3119500,Coronel Murta,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31195040] Prefeitura Municipal de Coronel Murta - PMCM,Água e Esgoto; Água; Res Sólidos,6901.0,6901.0,9400.0,9400.0,1.0,1.0,1.0,0.0,9400,6901
1065,312030,3120300,Cristália,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31203040] Secretária de Meio Ambiente - PMC,Água e Esgoto; Res Sólidos,3186.0,3186.0,6010.0,6010.0,1.0,1.0,0.0,0.0,6010,3186
1066,312087,3120870,Curral de Dentro,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA,Água,6325.0,,7491.0,,1.0,,1.0,,7491,6325
1067,312235,3122355,Divisa Alegre,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA,Água,6268.0,,6478.0,,1.0,,0.0,,6478,6268
1068,312245,3122454,Divisópolis,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31224540] SECRETARIA MUNICIPAL DE LIMPEZA URBANA - MG,Água e Esgoto; Res Sólidos,7284.0,7284.0,10209.0,10209.0,1.0,1.0,0.0,0.0,10209,7284
1069,312430,3124302,Espinosa,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31243040] Prefeitura Municipal - PM,Água; Res Sólidos,18624.0,,32151.0,,1.0,,13.0,,32151,18624
1070,312560,3125606,Felisburgo,MG,2015,[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31256040] PREFEITURA MUNICIPAL DE FELISBURGO - PMF,Água e Esgoto; Res Sólidos,5429.0,5429.0,7338.0,7338.0,1.0,1.0,0.0,0.0,7338,5429
1071,312650,3126505,Francisco Badaró,MG,2015,[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31265040] Prefeitura Municipal de Francisco Badaró - PMFB,Água; Res Sólidos,3285.0,,10550.0,,1.0,,5.0,,10550,3285
1072,312670,3126703,Francisco Sá,MG,2015,[31267011] Serviço Autônomo de Água e Esgoto - SAAE; [31267040] Prefeitura Municipal - PMFcSa,Água e Esgoto; Res Sólidos,15677.0,15677.0,26217.0,26217.0,1.0,1.0,0.0,0.0,26217,15677
1073,312707,3127073,Fruta de Leite,MG,2015,[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR,Água,1991.0,,5809.0,,1.0,,2.0,,5809,1991
1074,312733,3127339,Gameleiras,MG,2015,,,,,,,,,,,5255,1445
1075,312780,3127800,Grão Mogol,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31278040] Prefeitura Municipal de Grão Mogol - PMGM,Água e Esgoto; Água; Res Sólidos,5671.0,5671.0,15805.0,15805.0,1.0,1.0,1.0,0.0,15805,5671
1076,312965,3129657,Ibiracatu,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA,Água,3149.0,,6206.0,,1.0,,3.0,,6206,3149
1077,313065,3130655,Indaiabira,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31306540] secretaria de obras - secretaria de obras,Água e Esgoto; Res Sólidos,2815.0,2815.0,7526.0,7526.0,1.0,1.0,1.0,0.0,7526,2815
1078,313210,3132107,Itacarambi,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31321040] PREFEITURA MUNICIPAL DE ITACARAMBI - PMI,Água e Esgoto; Res Sólidos,14315.0,14315.0,18383.0,18383.0,1.0,1.0,0.0,0.0,18383,14315
1079,313330,3133303,Itaobim,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31333040] PREFITURA MUNICÍPAL DE ITATOBIM - pm,Água e Esgoto; Água; Res Sólidos,16202.0,16202.0,21564.0,21564.0,1.0,1.0,6.0,0.0,21564,16202
1080,313400,3134004,Itinga,MG,2015,[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31340040] PREFEITURA MUNICIPAL DE ITINGA - PM ITINGA,Água e Esgoto; Res Sólidos,6851.0,6851.0,15059.0,15059.0,1.0,1.0,3.0,0.0,15059,6851
1081,313470,3134707,Jacinto,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR,Água e Esgoto; Água,9502.0,9502.0,12537.0,12537.0,1.0,1.0,2.0,0.0,12537,9502
1082,313505,3135050,Jaíba,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31350540] SECRETARIA MUNICIPAL DE OBRAS - PMJ,Água e Esgoto; Res Sólidos,19455.0,19455.0,37054.0,37054.0,1.0,1.0,0.0,0.0,37054,19455
1083,313510,3135100,Janaúba,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31351040] PREFEITURA MUNICIPAL - PMJ,Água e Esgoto; Res Sólidos,64272.0,64272.0,70886.0,70886.0,1.0,1.0,3.0,0.0,70886,64272
1084,313520,3135209,Januária,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31352040] Prefeitura Municipal de Januária MG - PMJ,Água e Esgoto; Res Sólidos,43079.0,43079.0,68247.0,68247.0,1.0,1.0,0.0,0.0,68247,43079
1085,313535,3135357,Japonvar,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31353540] Prefeitura Municipal de Japonvar - PMJ,Água; Res Sólidos,3177.0,,8643.0,,1.0,,0.0,,8643,3177
1086,313545,3135456,Jenipapo de Minas,MG,2015,[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR,Água e Esgoto,3071.0,3071.0,7580.0,7580.0,1.0,1.0,1.0,0.0,7580,3071
1087,313580,3135803,Jequitinhonha,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31358040] SECRETARIA MUNICIPAL DE OBRAS.VIAÇÃO E SERVIÇOS URBANOS - SMOVSU,Água e Esgoto; Água; Res Sólidos,17933.0,17933.0,25365.0,25365.0,1.0,1.0,4.0,0.0,25365,17933
